"Name","SWF","ExportName","ParticleEmitter","AltParticleEmitter","EmitterDelayMs","IsoLayer","CameraShake","CameraShakeTimeMS","CameraShakeInReplay","AttachToParent","OrientToParent","SortInFrontOfParent","DestroyWhenParentDies","DetachAfterStart","Targeted","Looping","Beam","SpawnLimit","MinLifeTime","Sound","Volume","MinPitch","MaxPitch","SoundDelay","StopSound","PitchIncrease","FadeMusic","OffsetFromGunBone","AttachLocator","OffsetX","OffsetY","OffsetZ","Scale","LifeTimeScale","MaxInstances","SpawnEffect","SpawnEffectDelay","FadeIn","FadeOut","ParticleEmitter3D"
"Weak Wall Pickup",,,"Grass",,0,"Top",0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,"sfx/wall_pickup_01.ogg",80,100,100,0,FALSE,0,FALSE,FALSE,,0,0,0,100,100,0,,,0,0,
"Weak Wall Placing",,,"Grass",,0,"Objects",0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,"sfx/wall_place_01.ogg",80,100,100,0,FALSE,0,FALSE,FALSE,,0,0,0,100,100,0,,,0,0,
"Wind Machine Attack",,,"wind_attack_particle",,0,"Top",0,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,"sfx/air_cannon_fire_04.ogg",90,95,105,0,FALSE,0,FALSE,FALSE,,0,0,0,100,100,0,,,0,0,
"Wind Machine Hit",,,"wind_hit_particle",,0,"Top",0,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,,,,,0,FALSE,0,FALSE,FALSE,,0,0,0,100,100,0,,,0,0,
"Wind Machine Pickup",,,"Grass",,0,"None",0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,"sfx/air_cannon_pickup_03.ogg",70,95,105,0,FALSE,0,FALSE,FALSE,,0,0,0,100,100,0,,,0,0,
"Wind Machine Place",,,"Grass",,0,"None",0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,"sfx/air_cannon_place_02.ogg",80,100,100,0,FALSE,0,FALSE,FALSE,,0,0,0,100,100,0,,,0,0,
"Wizard Attack_OLD",,,"Dust",,0,"Objects",0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,"sfx/mage_attack_02.ogg",50,90,100,0,FALSE,0,FALSE,FALSE,,0,0,0,100,100,0,,,0,0,
,,,"Wizard_Tower_lightFlash",,0,,,,,,,,,,,,,,,"sfx/mage_attack_02v2.ogg",40,100,110,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,"sfx/mage_attack_02v3.ogg",50,90,100,,,,,,,,,,,,,,,,,
"Wizard Deploy",,,"Deploy",,0,"Objects",0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,"sfx/mage_deploy_06.ogg",65,100,100,0,FALSE,0,FALSE,FALSE,,0,0,0,100,100,0,,,0,0,
"Wizard Die",,,"Splat",,0,"Top",0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,"sfx/wizard_die_01.ogg",50,95,105,0,FALSE,0,FALSE,FALSE,,0,0,0,100,100,0,,,0,0,
"Wizard Hit1",,,"Hit",,0,"Objects",0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,0,"sfx/wizard_hit_01.ogg",50,80,100,0,FALSE,0,FALSE,FALSE,,0,0,0,100,100,0,,,0,0,
,,,"DefenceHit",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Fire_balls",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Explosion_3",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Wizard_Tower_lightFlash",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Wizard Hit2",,,"Wizard_Tower_hit",,0,"Objects",0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,0,"sfx/wizard_hit_01.ogg",50,80,100,0,FALSE,0,FALSE,FALSE,,0,0,0,100,100,0,,,0,0,
,,,"Wizard_Tower_hit2",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Hit",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Fire_balls",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"DefenceHit",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Explosion_3",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Wizard_Tower_lightFlash",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Wizard Tower attack",,,"Wizard_Tower_attack",,0,"Top",0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,"sfx/mage_attack_02.ogg",80,100,120,0,FALSE,0,FALSE,FALSE,,0,0,0,100,100,0,,,0,0,
"Wizard Tower attack lv6",,,"Wizard_Tower_attack_lv6",,0,"Top",0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,"sfx/mage_attack_02.ogg",80,100,120,0,FALSE,0,FALSE,FALSE,,0,0,0,100,100,0,,,0,0,
"Wizard Tower hit",,,"Wizard_Tower_hit",,0,"Top",0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,"sfx/wizard_hit_01.ogg",65,100,100,0,FALSE,0,FALSE,FALSE,,0,0,0,100,100,0,,,0,0,
,,,"Hit",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"DefenceHit",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Explosion_5",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Wizard_Tower_lightFlash",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Wizard Tower Pickup",,,"Grass",,0,"Top",0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,"sfx/wizard_tower_pickup_02.ogg",80,100,100,0,FALSE,0,FALSE,FALSE,,0,0,0,100,100,0,,,0,0,
"Wizard Tower Placing",,,"Place",,0,"Objects",0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,"sfx/wizard_tower_drop_01.ogg",80,100,100,0,FALSE,0,FALSE,FALSE,,0,0,0,100,100,0,,,0,0,
,,,"Grass",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Wizard Tower2 Hit",,,"Wizard_Tower_hit_green",,0,"Top",0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,0,"sfx/lightning_amb_01.ogg",70,95,105,0,FALSE,0,FALSE,FALSE,,0,0,0,100,100,0,,,0,0,
,,,"Explosion_3_green",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Smoke_green",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Wizard_attack",,,"Wizard_attack",,0,"Objects",0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,"sfx/mage_attack_02.ogg",50,90,100,0,FALSE,0,FALSE,FALSE,,0,0,0,100,100,0,,,0,0,
,,,,,,,,,,,,,,,,,,,,"sfx/mage_attack_02v2.ogg",40,100,110,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,"sfx/mage_attack_02v3.ogg",50,90,100,,,,,,,,,,,,,,,,,
"Wizard_attack2",,,"Wizard_attack2",,0,"Objects",0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,"sfx/mage_attack_02.ogg",50,90,100,0,FALSE,0,FALSE,FALSE,,0,0,0,100,100,0,,,0,0,
,,,,,,,,,,,,,,,,,,,,"sfx/mage_attack_02v2.ogg",50,100,110,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,"sfx/mage_attack_02v3.ogg",40,90,100,,,,,,,,,,,,,,,,,
"Wizard_attack3",,,"Wizard_attack3",,0,"Objects",0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,"sfx/mage_attack_02.ogg",50,90,100,0,FALSE,0,FALSE,FALSE,,0,0,0,100,100,0,,,0,0,
,,,,,,,,,,,,,,,,,,,,"sfx/mage_attack_02v2.ogg",50,100,110,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,"sfx/mage_attack_02v3.ogg",40,90,100,,,,,,,,,,,,,,,,,
"WizardTower_attack",,,"WizardTower_attack",,0,"Objects",0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,"sfx/mage_attack_02.ogg",50,90,100,0,FALSE,0,FALSE,FALSE,,0,0,0,100,100,0,,,0,0,
,,,,,,,,,,,,,,,,,,,,"sfx/mage_attack_02v2.ogg",40,100,110,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,"sfx/mage_attack_02v3.ogg",50,90,100,,,,,,,,,,,,,,,,,
"WizardTower_attack2",,,"WizardTower_attack2",,0,"Objects",0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,"sfx/mage_attack_02.ogg",50,90,100,0,FALSE,0,FALSE,FALSE,,0,0,0,100,100,0,,,0,0,
,,,,,,,,,,,,,,,,,,,,"sfx/mage_attack_02v2.ogg",50,100,110,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,"sfx/mage_attack_02v3.ogg",40,90,100,,,,,,,,,,,,,,,,,
"WizardTower_attack3",,,"WizardTower_attack3",,0,"Objects",0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,"sfx/mage_attack_02.ogg",50,90,100,0,FALSE,0,FALSE,FALSE,,0,0,0,100,100,0,,,0,0,
,,,,,,,,,,,,,,,,,,,,"sfx/mage_attack_02v2.ogg",50,100,110,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,"sfx/mage_attack_02v3.ogg",40,90,100,,,,,,,,,,,,,,,,,
"Worker Building Pickup",,,"Grass",,0,"Objects",0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,"sfx/builder_hut_pickup_02.ogg",80,100,100,0,FALSE,0,FALSE,FALSE,,0,0,0,100,100,0,,,0,0,
"Worker Building Placing",,,"Place",,0,"Objects",0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,"sfx/builder_hut_place_02.ogg",80,100,100,0,FALSE,0,FALSE,FALSE,,0,0,0,100,100,0,,,0,0,
,,,"Grass",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"xmas boom",,,"bomb_crater_small",,0,"Objects",50,500,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8,0,"sfx/cannon_fire3.ogg",80,80,100,0,FALSE,0,FALSE,FALSE,,0,0,0,100,100,0,,,0,0,
,,,"Explosion_1_small",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Explosion_flash",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Fire_explosion",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Fire_balls",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"xmas_fun1",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"xmas_fun2",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"xmas_fun3",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"xmas_fun4",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Stone_explosion",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"MortarHit_lvl6",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"xmas Drop Bombs",,,"xmas_bomb_shadow",,0,"Objects",0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,0,"sfx/xmastree.ogg",70,170,180,0,FALSE,0,FALSE,FALSE,,0,0,0,100,100,0,,,0,0,
,,,"bomb_lightFlash",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"xmas_dropBomb",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"xmas_Fire_balls",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"xmas_gift_poof",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"xmas predeploy",,,"xmas_bottleDrop",,0,"Objects",0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,"sfx/magic_bottle_fall_05.ogg",80,95,95,0,FALSE,0,FALSE,FALSE,,0,0,0,100,100,0,,,0,0,
"xmas Red Smoke",,,"xmas_redSmoke_shadow",,0,"Top",0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,"sfx/mage_deploy_06.ogg",90,60,60,0,FALSE,0,FALSE,FALSE,,0,0,0,100,100,0,,,0,0,
,,,"xmas_redSmoke_shadow_small",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"xmas_redSmoke",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"xmas_spell_shadow",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"xmas_anim",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Explosion_3",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Explosion_flash",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Lightning_area_ring",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"xmas test",,,,,,"Top",0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,"sfx/santa.ogg",80,75,75,0,FALSE,0,FALSE,FALSE,,0,0,0,100,100,0,,,0,0,
"Xmas Tree Pickup",,,"Grass",,0,"Top",0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,"sfx/xmastree.ogg",80,100,100,0,FALSE,0,FALSE,FALSE,,0,0,0,100,100,0,,,0,0,
"XP Gain",,,"XP Gain",,0,"Top",0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,"sfx/xp_gain_06.ogg",80,100,100,0,FALSE,0,FALSE,FALSE,,0,0,0,100,100,0,,,0,0,
"yak_cheer",,,,,,"Top",0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,2000,"sfx/clash_pet_yek_cheer_01.ogg",90,88,95,0,TRUE,0,FALSE,FALSE,,0,0,0,100,100,0,,,0,0,
"Yeti Attack",,,,,,"None",0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,"sfx/yeti_atk_01.ogg",80,95,105,0,FALSE,0,FALSE,FALSE,,0,0,0,100,100,0,,,0,0,
"Yeti Deploy",,,"Deploy",,0,"Objects",0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,"sfx/yeti_dep_02.ogg",80,95,105,0,FALSE,0,FALSE,FALSE,,0,0,0,100,100,0,,,0,0,
"Yeti Die",,,"SplatMedium",,0,"Top",0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,"sfx/yeti_die_01.ogg",95,95,105,0,FALSE,0,FALSE,FALSE,,0,0,0,100,100,0,,,0,0,
"Yeti Hit",,,"Hit",,0,"Objects",0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,"sfx/yeti_atk_hit_01.ogg",70,90,100,0,FALSE,0,FALSE,FALSE,,0,0,0,100,100,0,,,0,0,
"Yetimite Death",,,"Splat",,0,"Top",0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,"sfx/yetimite_die_01.ogg",70,95,110,0,FALSE,0,FALSE,FALSE,,0,0,0,100,100,0,,,0,0,
"Yetimite Deploy",,,"Deploy",,0,"Objects",0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,"sfx/yetimite_dep_01.ogg",70,95,105,0,FALSE,0,FALSE,FALSE,,0,0,0,100,100,0,,,0,0,
"Yetimite Die",,,"Yetimite_Hit",,0,"Top",0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,"sfx/yetimite_die_01.ogg",80,95,105,0,FALSE,0,FALSE,FALSE,,0,0,0,100,100,0,,,0,0,
"Yetimite Hit",,,"Golem_hit",,0,"Top",0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,"sfx/yetimite_hit_01.ogg",70,95,105,0,FALSE,0,FALSE,FALSE,,0,0,0,100,100,0,,,0,0,
,,,"DefenceHit",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Stone debris",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Zappies Attack",,,"Zappies_Lightning",,0,"Top",0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,"sfx/sparky_shot_01.ogg",30,100,120,0,FALSE,0,FALSE,FALSE,,0,0,0,100,100,0,,,0,0,
"Zappies Die",,,"Zappies_debris",,0,"Top",0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,10,0,"sfx/zapies_die_01.ogg",80,95,105,0,FALSE,0,FALSE,FALSE,"attack_pivot",0,0,150,100,100,0,,,0,0,
"Zappies Hit",,,"Tesla_spark_2",,0,"Top",0,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,"sfx/tesla_zap_03.ogg",20,50,70,0,FALSE,0,FALSE,FALSE,,0,0,0,70,80,0,,,0,0,
,,,"Hit",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ZappyWagon Attack",,,"sparky_lightning_beam",,0,"Objects",0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,50,0,"sfx/zappy_wagon_atk_01.ogg",40,90,110,0,FALSE,0,FALSE,FALSE,,0,0,0,70,100,0,,,0,0,
"ZapTrap Attack",,,"zaptrap_attack_01",,0,"Top",0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,10,0,"sfx/electro_dragon_sfx_atk_02.ogg",90,95,105,0,FALSE,0,FALSE,FALSE,"attack_pivot",0,0,150,100,100,0,,,0,0,
"Fireball_Lvl1_Crater",,,"Fireball_Lvl1_Crater_Emitter",,0,"Objects",60,850,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,,,,,0,FALSE,0,FALSE,FALSE,,0,0,0,100,100,0,,,0,0,
,,,"Fireball_Lvl1_FlameBurst_Emitter",,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Fireball_Lvl1_SmokeRing_Emitter",,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Fireball_Lvl2_Crater",,,"Fireball_Lvl2_Crater_Emitter",,0,"Objects",45,650,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,,,,,0,FALSE,0,FALSE,FALSE,,0,0,0,100,100,0,,,0,0,
,,,"Fireball_Lvl2_FlameBurst_Emitter",,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Fireball_Lvl2_SmokeRing_Emitter",,160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Fireball_Lvl3_Crater",,,"Fireball_Lvl3_Crater_Emitter",,0,"Objects",60,800,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,,,,,0,FALSE,0,FALSE,FALSE,,0,0,0,100,100,0,,,0,0,
,,,"Fireball_Lvl3_FlameBurst_Emitter",,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Fireball_Lvl3_SmokeRing_Emitter",,160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Fireball_Lvl3_Explosion",,,"Fireball_Lvl3_ImpactFlash_Emitter",,0,"Objects",60,800,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,,,,,0,FALSE,0,FALSE,FALSE,,0,0,0,100,100,0,,,0,0,
,,,"Fireball_Lvl3_FlamePlume_Emitter",,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Fireball_Lvl3_PlumeSmoke_Emitter",,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Fireball_Lvl2_Explosion",,,"Fireball_Lvl2_ImpactFlash_Emitter",,0,"Objects",60,800,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,,,,,0,FALSE,0,FALSE,FALSE,,0,0,0,100,100,0,,,0,0,
,,,"Fireball_Lvl2_FlamePlume_Emitter",,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Fireball_Lvl2_PlumeSmoke_Emitter",,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Fireball_Lvl1_Explosion",,,"Fireball_Lvl1_ImpactFlash_Emitter",,0,"Objects",60,800,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,,,,,0,FALSE,0,FALSE,FALSE,,0,0,0,100,100,0,,,0,0,
,,,"Fireball_Lvl1_FlamePlume_Emitter",,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Fireball_Lvl1_PlumeSmoke_Emitter",,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"entangle_spell_start_2x2","sc/buildings.sc","entangle_root_2x2","entangle_grass_2x2",,200,"Objects",0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,20,0,,,,,0,FALSE,0,FALSE,FALSE,,0,0,100,100,100,0,,,0,750,
,,,"entangle_ground_smoke_2x2",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"entangle_spell_deployed_2x2","sc/buildings.sc","entangle_root_deployed_2x2","entangle_spark_deployed_2x2",,0,"Objects",0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,20,0,,,,,0,FALSE,0,FALSE,FALSE,,0,0,100,100,100,0,,,0,0,
"entangle_spell_stop_2x2","sc/buildings.sc","entangle_root_stop_2x2",,,,"Objects",0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,20,0,"sfx/overgrowth_spell_retract_01.ogg",80,80,100,0,FALSE,0,FALSE,FALSE,,0,0,100,100,100,0,,,0,500,
"entangle_spell_deployed_3x3","sc/buildings.sc","entangle_root_deployed_3x3","entangle_spark_deployed_3x3",,0,"Objects",0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,20,0,,,,,0,FALSE,0,FALSE,FALSE,,0,0,100,100,100,0,,,0,0,
"entangle_spell_start_3x3","sc/buildings.sc","entangle_root_3x3","entangle_grass_3x3",,200,"Objects",0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,20,0,,,,,0,FALSE,0,FALSE,FALSE,,0,0,100,100,100,0,,,0,750,
,,,"entangle_ground_smoke_3x3",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"entangle_spell_stop_3x3","sc/buildings.sc","entangle_root_stop_3x3",,,,"Objects",0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,20,0,"sfx/overgrowth_spell_retract_01.ogg",80,80,100,0,FALSE,0,FALSE,FALSE,,0,0,100,100,100,0,,,0,500,
"entangle_spell_start_4x4","sc/buildings.sc","entangle_root_4x4","entangle_grass_4x4",,200,"Objects",0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,20,0,,,,,0,FALSE,0,FALSE,FALSE,,-55,-25,150,100,100,0,,,0,750,
,,,"entangle_ground_smoke_4x4",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"entangle_spell_stop_4x4","sc/buildings.sc","entangle_root_stop_4x4",,,,"Objects",0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,20,0,"sfx/overgrowth_spell_retract_01.ogg",80,80,100,0,FALSE,0,FALSE,FALSE,,-25,-50,150,100,100,0,,,0,500,
"entangle_spell_deployed_4x4","sc/buildings.sc","entangle_root_deployed_4x4","entangle_spark_deployed_4x4",,0,"Objects",0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,20,0,,,,,0,FALSE,0,FALSE,FALSE,,-50,-25,150,100,100,0,,,0,0,
"Entangle_predeploy",,,"jump_bottleDrop",,0,"Objects",0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,"sfx/vial_fall_02.ogg",80,95,95,0,FALSE,0,FALSE,FALSE,,0,0,0,100,100,0,,,0,0,
"Entangle_area_deploy",,,"entangle_area_deploy_grass",,0,"Objects",0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,,,,,0,FALSE,0,FALSE,FALSE,,0,0,0,100,100,0,,,0,0,
,,,"entangle_deploy_circle",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"entangle_spell_back_start_2x2","sc/buildings.sc","entangle_root_back_2x2","entangle_ground_smoke_back_2x2",,0,"Bottom",0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,20,0,,,,,0,FALSE,0,FALSE,FALSE,,0,0,100,100,100,0,,,0,750,
"entangle_spell_back_deployed_2x2","sc/buildings.sc","entangle_root_back_deployed_2x2","entangle_spark_deployed_back_2x2",,0,"Bottom",0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,20,0,,,,,0,FALSE,0,FALSE,FALSE,,0,0,100,100,100,0,,,0,0,
"entangle_spell_back_stop_2x2","sc/buildings.sc","entangle_root_back_stop_2x2",,,,"Bottom",0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,20,0,,,,,0,FALSE,0,FALSE,FALSE,,0,0,100,100,100,0,,,0,0,
